,title,author,best,image,score
342,Diane Mott Davidson Recipe Sampler with an Excerpt from The Whole Enchilada,Diane Mott Davidson,1,Diane Mott Davidson Recipe Sampler with an Excerpt from The Whole Enchilada.jpg,0.9999761581420898
343,Bones of the Lost,Kathy Reichs,1,Bones of the Lost.jpg,1.0
344,Kenobi,John Jackson Miller,1,Kenobi.jpg,1.0
345,The Returned,Jason Mott,1,The Returned.jpg,0.9925445318222046
346,Blind Justice,Anne Perry,1,Blind Justice.jpg,0.9999994039535522
347,Never Go Back,Lee Child,1,Never Go Back.jpg,1.0
348,The Mayan Secrets,Clive Cussler,1,The Mayan Secrets.jpg,1.0
349,Styxx,Sherrilyn Kenyon,1,Styxx.jpg,1.0
350,Dark Lycan,Christine Feehan,1,Dark Lycan.jpg,0.999794065952301
351,MaddAddam,Margaret Atwood,1,MaddAddam.jpg,0.9998838901519775
352,W Is for Wasted,Sue Grafton,1,W Is for Wasted.jpg,0.9999998807907104
353,Second Watch,J. A. Jance,1,Second Watch.jpg,1.0
354,Someone,Alice McDermott,1,Someone.jpg,0.9999555349349976
355,Songs of Willow Frost,Jamie Ford,1,Songs of Willow Frost.jpg,0.9998757839202881
356,The Sound and the Furry,Spencer Quinn,1,The Sound and the Furry.jpg,0.02735557034611702
357,Dissident Gardens,Jonathan Lethem,1,Dissident Gardens.jpg,0.9999364614486694
358,The Longest Ride,Nicholas Sparks,1,The Longest Ride.jpg,0.9999547004699707
359,The Quest,Nelson DeMille,1,The Quest.jpg,0.9998797178268433
360,Thankless in Death,J. D. Robb,1,Thankless in Death.jpg,0.9999998807907104
361,Bleeding Edge,Thomas Pynchon,1,Bleeding Edge.jpg,1.0
362,The Final Cut,Catherine Coulter,1,The Final Cut.jpg,0.9999955892562866
363,Deadly Heat,Richard Castle,1,Deadly Heat.jpg,1.0
364,Who Asked You?,Terry McMillan,1,Who Asked You?.jpg,0.9954342246055603
365,Doctor Sleep,Stephen King,1,Doctor Sleep.jpg,0.9999998807907104
366,The Lowland,Jhumpa Lahiri,1,The Lowland.jpg,0.9990133047103882
367,Deadline,Sandra Brown,1,Deadline.jpg,0.9999997615814209
368,The Signature of All Things,Elizabeth Gilbert,1,The Signature of All Things.jpg,0.9998388290405273
369,Silencing Eve,Iris Johansen,1,Silencing Eve.jpg,1.0
370,Spider Woman's Daughter,Anne Hillerman,1,Spider Woman's Daughter.jpg,0.9999964237213135
371,The October List,Jeffery Deaver,1,The October List.jpg,1.0
372,Possession,J. R. Ward,1,Possession.jpg,0.9999991655349731
373,Dog Songs,Mary Oliver,1,Dog Songs.jpg,0.9965168237686157
374,Starry Night,Debbie Macomber,1,Starry Night.jpg,0.9999949932098389
375,The Circle,Dave Eggers,1,The Circle.jpg,0.9997567534446716
376,Doing Hard Time,Stuart Woods,1,Doing Hard Time.jpg,1.0
377,Doomed,Chuck Palahniuk,1,Doomed.jpg,0.9999959468841553
378,The Republic of Thieves,Scott Lynch,1,The Republic of Thieves.jpg,0.999901294708252
379,Just One Evil Act,Elizabeth George,1,Just One Evil Act.jpg,1.0
380,Identical,Scott Turow,1,Identical.jpg,0.9999860525131226
381,Police,Jo Nesbø,1,Police.jpg,1.0
382,Bridget Jones Mad About the Boy,Helen Fielding,1,Bridget Jones Mad About the Boy.jpg,0.9955676198005676
383,The Wolves of Midwinter,Anne Rice,1,The Wolves of Midwinter.jpg,1.0
384,The Luminaries,Eleanor Catton,1,The Luminaries.jpg,0.9999899864196777
385,The Last Dark,Stephen R. Donaldson,1,The Last Dark.jpg,0.9997132420539856
386,Sycamore Row,John Grisham,1,Sycamore Row.jpg,0.9995989203453064
387,The Goldfinch,Donna Tartt,1,The Goldfinch.jpg,0.9998196959495544
388,We Are Water,Wally Lamb,1,We Are Water.jpg,0.30371642112731934
389,Silent Night,Robert B. Parker,1,Silent Night.jpg,0.9999997615814209
390,Aimless Love,Billy Collins,1,Aimless Love.jpg,0.999976396560669
391,After Dead,Charlaine Harris,1,After Dead.jpg,0.9999579191207886
392,Winners,Danielle Steel,1,Winners.jpg,0.9999403953552246
393,Accused: A Rosato & Associates Novel,Lisa Scottoline,1,Accused: A Rosato & Associates Novel.jpg,0.9999922513961792
394,S.,J.J. Abrams,1,S..jpg,0.9998414516448975
395,Fifteen Minutes,Karen Kingsbury,1,Fifteen Minutes.jpg,0.5119317173957825
396,Mirage,Clive Cussler,1,Mirage.jpg,1.0
397,The Valley of Amazement,Amy Tan,1,The Valley of Amazement.jpg,0.9999958276748657
398,The Minor Adjustment Beauty Salon,Alexander McCall Smith,1,The Minor Adjustment Beauty Salon.jpg,0.9999995231628418
399,The All-Girl Filling Station's Last Reunion,Fannie Flagg,1,The All-Girl Filling Station's Last Reunion.jpg,0.9997140765190125
400,The First Phone Call From Heaven,Mitch Albom,1,The First Phone Call From Heaven.jpg,0.9999878406524658
401,Dust,Patricia Cornwell,1,Dust.jpg,1.0
402,White Fire,Douglas Preston,1,White Fire.jpg,0.996402382850647
403,Tatiana,Martin Cruz Smith,1,Tatiana.jpg,1.0
404,Stella Bain,Anita Shreve,1,Stella Bain.jpg,0.9999903440475464
405,Takedown Twenty,Janet Evanovich,1,Takedown Twenty.jpg,0.9999997615814209
406,King and Maxwell,David Baldacci,1,King and Maxwell.jpg,1.0
407,Cross My Heart,James Patterson,1,Cross My Heart.jpg,0.9999998807907104
408,The Supreme Macaroni Company,Adriana Trigiani,1,The Supreme Macaroni Company.jpg,0.7303543090820312
409,Command Authority,Tom Clancy,1,Command Authority.jpg,1.0
410,The Gods of Guilt,Michael Connelly,1,The Gods of Guilt.jpg,0.9999998807907104
411,Innocence (with bonus short story Wilderness),Dean Koontz,1,Innocence (with bonus short story Wilderness).jpg,1.0
412,Hazardous Duty,W. E. B. Griffin,1,Hazardous Duty.jpg,1.0
413,The Death Trade,Jack Higgins,1,The Death Trade.jpg,1.0
414,The Invention of Wings,Sue Monk Kidd,1,The Invention of Wings.jpg,0.999998927116394
415,Dark Wolf,Christine Feehan,1,Dark Wolf.jpg,0.5099098086357117
416,Standup Guy,Stuart Woods,1,Standup Guy.jpg,1.0
417,The Pagan Lord,Bernard Cornwell,1,The Pagan Lord.jpg,0.9999030828475952
418,Fear Nothing,Lisa Gardner,1,Fear Nothing.jpg,0.9999265670776367
419,River Road,Jayne Ann Krentz,1,River Road.jpg,1.0
420,Robert B. Parker's Bull River,Robert Knott,1,Robert B. Parker's Bull River.jpg,1.0
421,First Love -- Free Preview -- The First 12 Chapters,James Patterson,1,First Love -- Free Preview -- The First 12 Chapters.jpg,0.9988313317298889
422,The Dead in Their Vaulted Arches,Alan Bradley,1,The Dead in Their Vaulted Arches.jpg,0.9999326467514038
423,Mrs. Lincoln's Rival,Jennifer Chiaverini,1,Mrs. Lincoln's Rival.jpg,0.9212725162506104
424,Saints of the Shadow Bible,Ian Rankin,1,Saints of the Shadow Bible.jpg,1.0
425,The Polaris Protocol,Brad Taylor,1,The Polaris Protocol.jpg,1.0
426,Lost Lake,Sarah Addison Allen,1,Lost Lake.jpg,0.9999908208847046
427,The Days of Anna Madrigal,Armistead Maupin,1,The Days of Anna Madrigal.jpg,0.9435620307922363
428,Under the Wide and Starry Sky,Nancy Horan,1,Under the Wide and Starry Sky.jpg,0.9994657635688782
429,Hunting Shadows,Charles Todd,1,Hunting Shadows.jpg,0.9999998807907104
430,Dark Bites,Sherrilyn Kenyon,1,Dark Bites.jpg,1.0
431,Still Life with Bread Crumbs,Anna Quindlen,1,Still Life with Bread Crumbs.jpg,0.08703266829252243
432,An Officer and a Spy,Robert Harris,1,An Officer and a Spy.jpg,0.9999881982803345
433,Ripper,Isabel Allende,1,Ripper.jpg,0.9999929666519165
434,Tiger Shrimp Tango,Tim Dorsey,1,Tiger Shrimp Tango.jpg,0.1191776767373085
435,Red Rising,Pierce Brown,1,Red Rising.jpg,0.011084373109042645
436,One More Thing,B. J. Novak,1,One More Thing.jpg,0.9994720816612244
437,Cell,Robin Cook,1,Cell.jpg,1.0
438,Confessions of a Wild Child,Jackie Collins,1,Confessions of a Wild Child.jpg,0.9991455078125
439,Somerset,Leila Meacham,1,Somerset.jpg,0.9985197186470032
440,Do Or Die,Suzanne Brockmann,1,Do Or Die.jpg,0.9999964237213135
441,Private L.A.,James Patterson,1,Private L.A..jpg,0.8097460865974426
442,Killer,Jonathan Kellerman,1,Killer.jpg,1.0
443,The Counterfeit Agent,Alex Berenson,1,The Counterfeit Agent.jpg,1.0
444,The Martian,Andy Weir,1,The Martian.jpg,0.05765410512685776
445,The Winter People,Jennifer McMahon,1,The Winter People.jpg,0.999665379524231
446,After I'm Gone,Laura Lippman,1,After I'm Gone.jpg,1.0
447,The Forever Girl,Alexander McCall Smith,1,The Forever Girl.jpg,0.9998596906661987
448,Concealed in Death,J. D. Robb,1,Concealed in Death.jpg,0.9999970197677612
449,Like a Mighty Army,David Weber,1,Like a Mighty Army.jpg,0.998611569404602
450,Moving Target,J.A. Jance,1,Moving Target.jpg,0.9999785423278809
451,The Museum of Extraordinary Things,Alice Hoffman,1,The Museum of Extraordinary Things.jpg,0.999995231628418
452,The Undead Pool,Kim Harrison,1,The Undead Pool.jpg,1.0
453,The Chase,Janet Evanovich,1,The Chase.jpg,0.9708376526832581
454,Blackberry Pie Murder,Joanne Fluke,1,Blackberry Pie Murder.jpg,0.9999983310699463
455,Bark,Lorrie Moore,1,Bark.jpg,1.0
456,Words of Radiance,Brandon Sanderson,1,Words of Radiance.jpg,0.9999914169311523
457,The Bootlegger,Clive Cussler,1,The Bootlegger.jpg,1.0
458,Bone Deep,Randy Wayne White,1,Bone Deep.jpg,1.0
459,Redeployment,Phil Klay,1,Redeployment.jpg,0.5607254505157471
460,Power Play,Danielle Steel,1,Power Play.jpg,1.0
461,Night Broken,Patricia Briggs,1,Night Broken.jpg,1.0
462,Be Careful What You Wish For,Jeffrey Archer,1,Be Careful What You Wish For.jpg,1.0
463,Stone Cold,C. J. Box,1,Stone Cold.jpg,1.0
464,The Accident,Chris Pavone,1,The Accident.jpg,1.0
465,Mentats of Dune,Kevin J. Anderson,1,Mentats of Dune.jpg,0.999994158744812
466,Night of the Hunter,R.A. Salvatore,1,Night of the Hunter.jpg,3.990416189481039e-06
467,Missing You,Harlan Coben,1,Missing You.jpg,1.0
468,Raising Steam,Terry Pratchett,1,Raising Steam.jpg,0.9981656670570374
469,The Auschwitz Escape,Joel C. Rosenberg,1,The Auschwitz Escape.jpg,1.0
470,William Shakespeare's The Empire Striketh Back,Ian Doescher,1,William Shakespeare's The Empire Striketh Back.jpg,0.9999991655349731
471,The Cairo Affair,Olen Steinhauer,1,The Cairo Affair.jpg,0.9999983310699463
472,You Should Have Known,Jean Hanff Korelitz,1,You Should Have Known.jpg,1.0
473,Blossom Street Brides,Debbie Macomber,1,Blossom Street Brides.jpg,0.999983549118042
474,Tempting Fate,Jane Green,1,Tempting Fate.jpg,0.9999632835388184
475,Death on Blackheath,Anne Perry,1,Death on Blackheath.jpg,0.999994158744812
476,The King,J.R. Ward,1,The King.jpg,1.0
477,I've Got You Under My Skin,Mary Higgins Clark,1,I've Got You Under My Skin.jpg,1.0
478,By Its Cover,Donna Leon,1,By Its Cover.jpg,0.9999954700469971
479,Destroyer Angel,Nevada Barr,1,Destroyer Angel.jpg,0.0006323197158053517
480,Warriors,Ted Bell,1,Warriors.jpg,0.999955415725708
481,Frog Music,Emma Donoghue,1,Frog Music.jpg,0.998932421207428
482,Cavendon Hall,Barbara Taylor Bradford,1,Cavendon Hall.jpg,0.999997615814209
483,Keep Quiet,Lisa Scottoline,1,Keep Quiet.jpg,0.9999982118606567
484,Carnal Curiosity,Stuart Woods,1,Carnal Curiosity.jpg,1.0
485,In Paradise,Peter Matthiessen,1,In Paradise.jpg,0.9999632835388184
486,Miss Julia's Marvelous Makeover,Ann B. Ross,1,Miss Julia's Marvelous Makeover.jpg,0.999957799911499
487,Cauldron of Ghosts,David Weber,1,Cauldron of Ghosts.jpg,0.9999783039093018
488,The Collector,Nora Roberts,1,The Collector.jpg,1.0
489,The Storied Life of A. J. Fikry,Gabrielle Zevin,1,The Storied Life of A. J. Fikry.jpg,0.9999997615814209
490,The Target,David Baldacci,1,The Target.jpg,0.999990701675415
491,Chestnut Street,Maeve Binchy,1,Chestnut Street.jpg,0.9988835453987122
492,The Serpent of Venice,Christopher Moore,1,The Serpent of Venice.jpg,0.9999783039093018
493,Otherwise Engaged,Amanda Quick,1,Otherwise Engaged.jpg,0.9999936819076538
494,"Lovers at the Chameleon Club, Paris 1932",Francine Prose,1,"Lovers at the Chameleon Club, Paris 1932.jpg",0.999995231628418
495,Everything to Lose,Andrew Gross,1,Everything to Lose.jpg,0.9999997615814209
496,Bridge to Haven,Francine Rivers,1,Bridge to Haven.jpg,0.9999164342880249
497,Natchez Burning,Greg Iles,1,Natchez Burning.jpg,0.9979802966117859
498,Live to See Tomorrow,Iris Johansen,1,Live to See Tomorrow.jpg,1.0
499,Unlucky 13,James Patterson,1,Unlucky 13.jpg,0.9998261332511902
500,Field of Prey,John Sandford,1,Field of Prey.jpg,1.0
501,Walking on Water,Richard Paul Evans,1,Walking on Water.jpg,0.9999997615814209
502,All the Light We Cannot See,Anthony Doerr,1,All the Light We Cannot See.jpg,0.9998595714569092
503,Delicious!,Ruth Reichl,1,Delicious!.jpg,0.9999997615814209
504,Midnight Crossroad,Charlaine Harris,1,Midnight Crossroad.jpg,1.0
505,Robert B. Parker's Cheap Shot,Ace Atkins,1,Robert B. Parker's Cheap Shot.jpg,0.9994148015975952
506,The Last Kind Words Saloon: A Novel,Larry McMurtry,1,The Last Kind Words Saloon: A Novel.jpg,0.999930739402771
507,The Keeper,John Lescroart,1,The Keeper.jpg,1.0
508,Mirror Sight,Kristen Britain,1,Mirror Sight.jpg,0.9999561309814453
509,Magnificent Vibration,Rick Springfield,1,Magnificent Vibration.jpg,1.0
510,The Snow Queen,Michael Cunningham,1,The Snow Queen.jpg,0.9996492862701416
511,Any Other Name,Craig Johnson,1,Any Other Name.jpg,1.0
512,The Skin Collector,Jeffery Deaver,1,The Skin Collector.jpg,1.0
513,The Kill Switch,James Rollins,1,The Kill Switch.jpg,1.0
514,The Kraken Project,Douglas Preston,1,The Kraken Project.jpg,1.0
515,Bittersweet,Miranda Beverly-Whittemore,1,Bittersweet.jpg,0.9948188662528992
516,The One and Only,Emily Giffin,1,The One and Only.jpg,0.999947190284729
517,The Lincoln Myth,Steve Berry,1,The Lincoln Myth.jpg,1.0
518,Sniper's Honor,Stephen Hunter,1,Sniper's Honor.jpg,1.0
519,Skin Game,Jim Butcher,1,Skin Game.jpg,0.9999731779098511
520,Ghost Ship,Clive Cussler,1,Ghost Ship.jpg,1.0
521,Suspicion,Joseph Finder,1,Suspicion.jpg,1.0
522,The Vacationers,Emma Straub,1,The Vacationers.jpg,0.9892648458480835
523,Mr. Mercedes,Stephen King,1,Mr. Mercedes.jpg,1.0
524,The Hurricane Sisters,Dorothea Benton Frank,1,The Hurricane Sisters.jpg,0.9999630451202393
525,A Shiver of Light,Laurell K. Hamilton,1,A Shiver of Light.jpg,0.9993471503257751
526,Midnight in Europe,Alan Furst,1,Midnight in Europe.jpg,1.0
527,The Smoke at Dawn,Jeff Shaara,1,The Smoke at Dawn.jpg,1.0
528,Save the Date,Mary Kay Andrews,1,Save the Date.jpg,0.8926013112068176
529,China Dolls,Lisa See,1,China Dolls.jpg,1.0
530,Vertigo 42,Martha Grimes,1,Vertigo 42.jpg,0.9999998807907104
531,Written in My Own Heart's Blood,Diana Gabaldon,1,Written in My Own Heart's Blood.jpg,0.9999220371246338
532,The Matchmaker,Elin Hilderbrand,1,The Matchmaker.jpg,0.9999936819076538
533,Earth Awakens,Orson Scott Card,1,Earth Awakens.jpg,0.9999998807907104
534,Top Secret Twenty-one,Janet Evanovich,1,Top Secret Twenty-one.jpg,1.0
535,The Silkworm,Robert Galbraith,1,The Silkworm.jpg,0.9999780654907227
536,All Fall Down,Jennifer Weiner,1,All Fall Down.jpg,0.9996850490570068
537,Terminal City,Linda Fairstein,1,Terminal City.jpg,1.0
538,Invisible -- Free Preview -- The First 8 Chapters,James Patterson,1,Invisible -- Free Preview -- The First 8 Chapters.jpg,1.0
539,Cop Town,Karin Slaughter,1,Cop Town.jpg,1.0
540,The City,Dean Koontz,1,The City.jpg,1.0
541,One Plus One,Jojo Moyes,1,One Plus One.jpg,0.9999973773956299
542,William Shakespeare's The Jedi Doth Return,Ian Doescher,1,William Shakespeare's The Jedi Doth Return.jpg,0.9999947547912598
543,The Care and Management of Lies,Jacqueline Winspear,1,The Care and Management of Lies.jpg,0.9979162812232971
544,Born of Fury,Sherrilyn Kenyon,1,Born of Fury.jpg,0.9999990463256836
545,Act of War,Brad Thor,1,Act of War.jpg,1.0
546,California,Edan Lepucki,1,California.jpg,0.9997454285621643
547,Landline,Rainbow Rowell,1,Landline.jpg,0.9999920129776001
548,The Girls of August,Anne Rivers Siddons,1,The Girls of August.jpg,0.9997879862785339
549,The High Druid's Blade,Terry Brooks,1,The High Druid's Blade.jpg,0.9999971389770508
550,"Close Your Eyes, Hold Hands",Chris Bohjalian,1,"Close Your Eyes, Hold Hands.jpg",1.0
551,The Dead Will Tell,Linda Castillo,1,The Dead Will Tell.jpg,0.9999990463256836
552,The Book of Life,Deborah Harkness,1,The Book of Life.jpg,0.9999998807907104
553,Cut and Thrust,Stuart Woods,1,Cut and Thrust.jpg,0.9999438524246216
554,Wayfaring Stranger,James Lee Burke,1,Wayfaring Stranger.jpg,1.0
555,Shots Fired,C. J. Box,1,Shots Fired.jpg,0.978207528591156
556,Sight Unseen,Iris Johansen,1,Sight Unseen.jpg,1.0
557,Tom Clancy Support and Defend,Mark Greaney,1,Tom Clancy Support and Defend.jpg,1.0
558,A Perfect Life,Danielle Steel,1,A Perfect Life.jpg,1.0
559,Remains of Innocence,J. A. Jance,1,Remains of Innocence.jpg,0.9999998807907104
560,Big Little Lies,Liane Moriarty,1,Big Little Lies.jpg,0.9992563128471375
561,Fast Track,Julie Garwood,1,Fast Track.jpg,0.9999997615814209
562,Magic Breaks,Ilona Andrews,1,Magic Breaks.jpg,0.9495659470558167
563,Lucky Us,Amy Bloom,1,Lucky Us.jpg,0.9968020915985107
564,The Magician's Land,Lev Grossman,1,The Magician's Land.jpg,0.9999743700027466
565,The Lost Island,Douglas Preston,1,The Lost Island.jpg,0.998661994934082
566,Severed Souls,Terry Goodkind,1,Severed Souls.jpg,1.0
567,Top Secret,W. E. B. Griffin,1,Top Secret.jpg,0.9998687505722046
568,Dark Skye,Kresley Cole,1,Dark Skye.jpg,1.0
569,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,1,Colorless Tsukuru Tazaki and His Years of Pilgrimage.jpg,0.9999990463256836
570,Love Letters,Debbie Macomber,1,Love Letters.jpg,0.9999358654022217
571,The 6th Extinction,James Rollins,1,The 6th Extinction.jpg,1.0
572,Fool's Assassin,Robin Hobb,1,Fool's Assassin.jpg,0.9999997615814209
573,Adultery,Paulo Coelho,1,Adultery.jpg,0.9999734163284302
574,Mean Streak,Sandra Brown,1,Mean Streak.jpg,0.9999873638153076
575,We Are Not Ourselves,Matthew Thomas,1,We Are Not Ourselves.jpg,0.9999982118606567
576,Windigo Island,William Kent Krueger,1,Windigo Island.jpg,1.0
577,The Long Way Home,Louise Penny,1,The Long Way Home.jpg,0.9990743398666382
578,The Broken Eye,Brent Weeks,1,The Broken Eye.jpg,1.0
579,Heroes Are My Weakness,Susan Elizabeth Phillips,1,Heroes Are My Weakness.jpg,0.08487263321876526
580,The Miniaturist,Jessie Burton,1,The Miniaturist.jpg,0.999953031539917
581,Lock In,John Scalzi,1,Lock In.jpg,0.9999934434890747
582,Personal,Lee Child,1,Personal.jpg,0.9999916553497314
583,Somewhere Safe with Somebody Good,Jan Karon,1,Somewhere Safe with Somebody Good.jpg,0.9999994039535522
584,The Bone Clocks,David Mitchell,1,The Bone Clocks.jpg,0.9947772026062012
585,The Secret Place,Tana French,1,The Secret Place.jpg,0.9999464750289917
586,The Eye of Heaven,Clive Cussler,1,The Eye of Heaven.jpg,1.0
587,Dark Blood,Christine Feehan,1,Dark Blood.jpg,0.9114516377449036
588,Son of No One,Sherrilyn Kenyon,1,Son of No One.jpg,1.0
589,Shifting Shadows,Patricia Briggs,1,Shifting Shadows.jpg,0.9999504089355469
590,Murder 101,Faye Kellerman,1,Murder 101.jpg,0.999981164932251
591,Angels Walking,Karen Kingsbury,1,Angels Walking.jpg,0.9999985694885254
592,Festive in Death,J. D. Robb,1,Festive in Death.jpg,0.9999992847442627
593,The Children Act,Ian McEwan,1,The Children Act.jpg,0.9999922513961792
594,The Witch with No Name,Kim Harrison,1,The Witch with No Name.jpg,0.9999839067459106
595,The King's Curse,Philippa Gregory,1,The King's Curse.jpg,0.9999868869781494
596,Robert B. Parker's Blind Spot,Reed Farrel Coleman,1,Robert B. Parker's Blind Spot.jpg,0.9999998807907104
597,The Monogram Murders: The New Hercule Poirot Mystery,Sophie Hannah,1,The Monogram Murders: The New Hercule Poirot Mystery.jpg,1.0
598,Perfidia,James Ellroy,1,Perfidia.jpg,1.0
599,Edge of Eternity,Ken Follett,1,Edge of Eternity.jpg,0.999962568283081
600,Raging Heat,Richard Castle,1,Raging Heat.jpg,1.0
601,Wolf in White Van,John Darnielle,1,Wolf in White Van.jpg,0.9999933242797852
602,The Paying Guests,Sarah Waters,1,The Paying Guests.jpg,0.9999974966049194
603,The Golem of Hollywood,Jonathan Kellerman,1,The Golem of Hollywood.jpg,1.0
604,Bones Never Lie,Kathy Reichs,1,Bones Never Lie.jpg,1.0
605,To Dwell in Darkness,Deborah Crombie,1,To Dwell in Darkness.jpg,1.0
606,Station Eleven,Emily St. John Mandel,1,Station Eleven.jpg,0.14144693315029144
607,The Lost Key,Catherine Coulter,1,The Lost Key.jpg,1.0
608,A Sudden Light,Garth Stein,1,A Sudden Light.jpg,0.9999996423721313
609,Lila,Marilynne Robinson,1,Lila.jpg,0.9999686479568481
610,Some Luck,Jane Smiley,1,Some Luck.jpg,1.0
611,Paris Match,Stuart Woods,1,Paris Match.jpg,1.0
612,Nora Webster,Colm Toibin,1,Nora Webster.jpg,0.9997879862785339
613,The Assassination of Margaret Thatcher,Hilary Mantel,1,The Assassination of Margaret Thatcher.jpg,0.9999974966049194
614,Mr. Miracle,Debbie Macomber,1,Mr. Miracle.jpg,0.9999963045120239
615,Leaving Time,Jodi Picoult,1,Leaving Time.jpg,0.9996752738952637
616,The Narrow Road to the Deep North,Richard Flanagan,1,The Narrow Road to the Deep North.jpg,6.389016198227182e-05
617,Winter Street,Elin Hilderbrand,1,Winter Street.jpg,0.9998362064361572
618,Blue Horses,Mary Oliver,1,Blue Horses.jpg,0.9984461665153503
619,Gray Mountain,John Grisham,1,Gray Mountain.jpg,1.0
620,Beautiful You,Chuck Palahniuk,1,Beautiful You.jpg,0.9999995231628418
621,Desert God,Wilbur Smith,1,Desert God.jpg,0.9999996423721313
